year,month,originCountry,totalCount,dollarRate,apparent_temperature_mean_celcius,sunshine_duration_seconds,rain_sum_mm,precipitation_hours,num_establishments,num_rooms,AirPassengerFaresIndex,consumerPriceIndex
2023,March,Russia,25553,324,28.91512346,30726.10059,8.666358025,9.706790123,4346,53229,180.5,235.8
2023,March,India,18959,324,28.91512346,30726.10059,8.666358025,9.706790123,4346,53229,180.5,177.2
2023,March,United Kingdom,11053,324,28.91512346,30726.10059,8.666358025,9.706790123,4346,53229,180.5,126.8
2023,March,Germany,9702,324,28.91512346,30726.10059,8.666358025,9.706790123,4346,53229,180.5,116.1
2023,March,France,5786,324,28.91512346,30726.10059,8.666358025,9.706790123,4346,53229,180.5,116.79
2023,March,United States,5701,324,28.91512346,30726.10059,8.666358025,9.706790123,4346,53229,180.5,138.4216404
2023,March,Australia,4725,324,28.91512346,30726.10059,8.666358025,9.706790123,4346,53229,180.5,132.6
2023,March,Canada,4066,324,28.91512346,30726.10059,8.666358025,9.706790123,4346,53229,180.5,155.3
2023,March,Iran,3738,324,28.91512346,30726.10059,8.666358025,9.706790123,4346,53229,180.5,174.1
2023,March,China,3096,324,28.91512346,30726.10059,8.666358025,9.706790123,4346,53229,180.5,103.2
2023,April,India,19915,320,28.79938272,30336.32355,9.953395062,9.956790123,4346,53229,170.7,178.1
2023,April,Russia,14656,320,28.79938272,30336.32355,9.953395062,9.956790123,4346,53229,170.7,236.7
2023,April,United Kingdom,8743,320,28.79938272,30336.32355,9.953395062,9.956790123,4346,53229,170.7,128.3
2023,April,Germany,7404,320,28.79938272,30336.32355,9.953395062,9.956790123,4346,53229,170.7,116.6
2023,April,France,5535,320,28.79938272,30336.32355,9.953395062,9.956790123,4346,53229,170.7,117.5
2023,April,China,5118,320,28.79938272,30336.32355,9.953395062,9.956790123,4346,53229,170.7,103
2023,April,Australia,4996,320,28.79938272,30336.32355,9.953395062,9.956790123,4346,53229,170.7,133.7
2023,April,United States,3940,320,28.79938272,30336.32355,9.953395062,9.956790123,4346,53229,170.7,139.1219208
2023,April,Canada,3310,320,28.79938272,30336.32355,9.953395062,9.956790123,4346,53229,170.7,156.4
2023,April,Japan,2318,320,28.79938272,30336.32355,9.953395062,9.956790123,4346,53229,170.7,105.1
2023,May,India,23016,290,29.00185185,29210.38019,7.934259259,9.49382716,4346,53229,184.4,179
2023,May,Russia,7760,290,29.00185185,29210.38019,7.934259259,9.49382716,4346,53229,184.4,237.4
2023,May,Germany,6854,290,29.00185185,29210.38019,7.934259259,9.49382716,4346,53229,184.4,116.5
2023,May,United Kingdom,5987,290,29.00185185,29210.38019,7.934259259,9.49382716,4346,53229,184.4,129.1
2023,May,Australia,4201,290,29.00185185,29210.38019,7.934259259,9.49382716,4346,53229,184.4,133.7
2023,May,China,4173,290,29.00185185,29210.38019,7.934259259,9.49382716,4346,53229,184.4,102.9
2023,May,Canada,3753,290,29.00185185,29210.38019,7.934259259,9.49382716,4346,53229,184.4,157
2023,May,United States,3240,290,29.00185185,29210.38019,7.934259259,9.49382716,4346,53229,184.4,139.4722903
2023,May,Maldives,2438,290,29.00185185,29210.38019,7.934259259,9.49382716,4346,53229,184.4,101.8753433
2023,May,France,2414,290,29.00185185,29210.38019,7.934259259,9.49382716,4346,53229,184.4,117.44
2023,June,India,26830,307.5,29.28919753,29418.79299,7.095061728,8.552469136,4346,53229,202.9,181
2023,June,United Kingdom,7981,307.5,29.28919753,29418.79299,7.095061728,8.552469136,4346,53229,202.9,129.4
2023,June,Russia,7968,307.5,29.28919753,29418.79299,7.095061728,8.552469136,4346,53229,202.9,238.3
2023,June,Australia,6195,307.5,29.28919753,29418.79299,7.095061728,8.552469136,4346,53229,202.9,133.7
2023,June,China,5105,307.5,29.28919753,29418.79299,7.095061728,8.552469136,4346,53229,202.9,102.7
2023,June,Germany,5090,307.5,29.28919753,29418.79299,7.095061728,8.552469136,4346,53229,202.9,116.8
2023,June,Canada,4509,307.5,29.28919753,29418.79299,7.095061728,8.552469136,4346,53229,202.9,157.2
2023,June,Maldives,4080,307.5,29.28919753,29418.79299,7.095061728,8.552469136,4346,53229,202.9,101.9811114
2023,June,United States,3806,307.5,29.28919753,29418.79299,7.095061728,8.552469136,4346,53229,202.9,139.9226344
2023,June,France,2895,307.5,29.28919753,29418.79299,7.095061728,8.552469136,4346,53229,202.9,117.65
2023,July,India,23461,317,29.2904321,33040.96778,6.427160494,9.077160494,4346,53229,184.2,186.3
2023,July,United Kingdom,17482,317,29.2904321,33040.96778,6.427160494,9.077160494,4346,53229,184.2,129
2023,July,China,10062,317,29.2904321,33040.96778,6.427160494,9.077160494,4346,53229,184.2,102.9
2023,July,Germany,8013,317,29.2904321,33040.96778,6.427160494,9.077160494,4346,53229,184.2,117.1
2023,July,Russia,8009,317,29.2904321,33040.96778,6.427160494,9.077160494,4346,53229,184.2,239.8
2023,July,France,7432,317,29.2904321,33040.96778,6.427160494,9.077160494,4346,53229,184.2,117.71
2023,July,Netherlands,6796,317,29.2904321,33040.96778,6.427160494,9.077160494,4346,53229,184.2,127.13
2023,July,Maldives,6286,317,29.2904321,33040.96778,6.427160494,9.077160494,4346,53229,184.2,102.041994
2023,July,Canada,5737,317,29.2904321,33040.96778,6.427160494,9.077160494,4346,53229,184.2,158.1
2023,July,Australia,5323,317,29.2904321,33040.96778,6.427160494,9.077160494,4346,53229,184.2,135.3
2023,August,India,30593,318.5,29.26203704,33068.77707,6.029938272,8.212962963,4346,53229,158.2,186.2
2023,August,United Kingdom,15035,318.5,29.26203704,33068.77707,6.029938272,8.212962963,4346,53229,158.2,129.4
2023,August,China,9262,318.5,29.26203704,33068.77707,6.029938272,8.212962963,4346,53229,158.2,103.2
2023,August,Germany,8472,318.5,29.26203704,33068.77707,6.029938272,8.212962963,4346,53229,158.2,117.5
2023,August,Russia,6853,318.5,29.26203704,33068.77707,6.029938272,8.212962963,4346,53229,158.2,240.5
2023,August,France,6223,318.5,29.26203704,33068.77707,6.029938272,8.212962963,4346,53229,158.2,118.89
2023,August,Australia,5522,318.5,29.26203704,33068.77707,6.029938272,8.212962963,4346,53229,158.2,135.3
2023,August,Italy,5110,318.5,29.26203704,33068.77707,6.029938272,8.212962963,4346,53229,158.2,120.1
2023,August,Canada,4735,318.5,29.26203704,33068.77707,6.029938272,8.212962963,4346,53229,158.2,158.7
2023,August,Spain,4455,318.5,29.26203704,33068.77707,6.029938272,8.212962963,4346,53229,158.2,113.149
2023,September,India,30063,323.75,29.3345679,34895.80031,6.17962963,7.354938272,4346,53229,173.9,184.1
2023,September,China,8445,323.75,29.3345679,34895.80031,6.17962963,7.354938272,4346,53229,173.9,103.4
2023,September,United Kingdom,7504,323.75,29.3345679,34895.80031,6.17962963,7.354938272,4346,53229,173.9,130.1
2023,September,Germany,7231,323.75,29.3345679,34895.80031,6.17962963,7.354938272,4346,53229,173.9,117.8
2023,September,Russia,7163,323.75,29.3345679,34895.80031,6.17962963,7.354938272,4346,53229,173.9,242.6
2023,September,Australia,5969,323.75,29.3345679,34895.80031,6.17962963,7.354938272,4346,53229,173.9,135.3
2023,September,Israel,4162,323.75,29.3345679,34895.80031,6.17962963,7.354938272,4346,53229,173.9,97.7
2023,September,Netherlands,3177,323.75,29.3345679,34895.80031,6.17962963,7.354938272,4346,53229,173.9,127.16
2023,September,France,2661,323.75,29.3345679,34895.80031,6.17962963,7.354938272,4346,53229,173.9,118.26
2023,September,Canada,2426,323.75,29.3345679,34895.80031,6.17962963,7.354938272,4346,53229,173.9,158.5
2023,October,India,28222,327.5,29.21018519,32046.90815,7.309876543,7.416666667,4346,53229,178.3,185.3
2023,October,Russia,10629,327.5,29.21018519,32046.90815,7.309876543,7.416666667,4346,53229,178.3,244.6
2023,October,United Kingdom,8454,327.5,29.21018519,32046.90815,7.309876543,7.416666667,4346,53229,178.3,130.2
2023,October,Germany,7548,327.5,29.21018519,32046.90815,7.309876543,7.416666667,4346,53229,178.3,117.8
2023,October,China,6211,327.5,29.21018519,32046.90815,7.309876543,7.416666667,4346,53229,178.3,103.3
2023,October,Australia,4977,327.5,29.21018519,32046.90815,7.309876543,7.416666667,4346,53229,178.3,136.1
2023,October,Maldives,3862,327.5,29.21018519,32046.90815,7.309876543,7.416666667,4346,53229,178.3,102.6252342
2023,October,France,2956,327.5,29.21018519,32046.90815,7.309876543,7.416666667,4346,53229,178.3,118.43
2023,October,United States,2651,327.5,29.21018519,32046.90815,7.309876543,7.416666667,4346,53229,178.3,141.0975646
2023,October,Spain,2488,327.5,29.21018519,32046.90815,7.309876543,7.416666667,4346,53229,178.3,113.676
2023,November,India,30335,327.75,29.1,34373.94068,5.691358025,7.228395062,4346,53229,177.5,186.3
2023,November,Russia,24912,327.75,29.1,34373.94068,5.691358025,7.228395062,4346,53229,177.5,247.3
2023,November,Germany,12331,327.75,29.1,34373.94068,5.691358025,7.228395062,4346,53229,177.5,117.3
2023,November,United Kingdom,11526,327.75,29.1,34373.94068,5.691358025,7.228395062,4346,53229,177.5,130
2023,November,Australia,7900,327.75,29.1,34373.94068,5.691358025,7.228395062,4346,53229,177.5,136.1
2023,November,China,6673,327.75,29.1,34373.94068,5.691358025,7.228395062,4346,53229,177.5,102.8
2023,November,United States,4299,327.75,29.1,34373.94068,5.691358025,7.228395062,4346,53229,177.5,140.8132333
2023,November,France,3882,327.75,29.1,34373.94068,5.691358025,7.228395062,4346,53229,177.5,118.23
2023,November,Poland,3343,327.75,29.1,34373.94068,5.691358025,7.228395062,4346,53229,177.5,181.3
2023,November,Japan,2875,327.75,29.1,34373.94068,5.691358025,7.228395062,4346,53229,177.5,106.9
2023,December,India,43973,323.8,29.06512346,35063.0909,5.757407407,7.212962963,4346,53229,189.7,185.7
2023,December,Russia,29657,323.8,29.06512346,35063.0909,5.757407407,7.212962963,4346,53229,189.7,249.1
2023,December,United Kingdom,19265,323.8,29.06512346,35063.0909,5.757407407,7.212962963,4346,53229,189.7,130.5
2023,December,Germany,13747,323.8,29.06512346,35063.0909,5.757407407,7.212962963,4346,53229,189.7,117.4
2023,December,Australia,10847,323.8,29.06512346,35063.0909,5.757407407,7.212962963,4346,53229,189.7,136.1
2023,December,China,8274,323.8,29.06512346,35063.0909,5.757407407,7.212962963,4346,53229,189.7,102.9
2023,December,United States,8044,323.8,29.06512346,35063.0909,5.757407407,7.212962963,4346,53229,189.7,140.6733607
2023,December,Maldives,5968,323.8,29.06512346,35063.0909,5.757407407,7.212962963,4346,53229,189.7,102.5238031
2023,December,France,5509,323.8,29.06512346,35063.0909,5.757407407,7.212962963,4346,53229,189.7,118.39
2023,December,Canada,3640,323.8,29.06512346,35063.0909,5.757407407,7.212962963,4346,53229,189.7,158.3
2021,June,France,654,199,29.36666667,34271.71667,7.236728395,9.694444444,3656,47337,169.4,106.34
2021,June,China,176,199,29.36666667,34271.71667,7.236728395,9.694444444,3656,47337,169.4,100.2
2021,June,Germany,137,199,29.36666667,34271.71667,7.236728395,9.694444444,3656,47337,169.4,102.9
2021,June,United Kingdom,121,199,29.36666667,34271.71667,7.236728395,9.694444444,3656,47337,169.4,111.4
2021,June,United States,118,199,29.36666667,34271.71667,7.236728395,9.694444444,3656,47337,169.4,124.5994712
2021,June,Canada,67,199,29.36666667,34271.71667,7.236728395,9.694444444,3656,47337,169.4,141.4
2021,June,Russia,33,199,29.36666667,34271.71667,7.236728395,9.694444444,3656,47337,169.4,199.1713
2021,June,Norway,32,199,29.36666667,34271.71667,7.236728395,9.694444444,3656,47337,169.4,115.3
2021,June,Switzerland,27,199,29.36666667,34271.71667,7.236728395,9.694444444,3656,47337,169.4,101.1087
2021,June,Maldives,22,199,29.36666667,34271.71667,7.236728395,9.694444444,3656,47337,169.4,94.61287292
2021,July,United Kingdom,342,199,29.39506173,35101.57614,5.130555556,8.601851852,3656,47337,171,111.4
2021,July,Maldives,249,199,29.39506173,35101.57614,5.130555556,8.601851852,3656,47337,171,97.25957117
2021,July,United States,242,199,29.39506173,35101.57614,5.130555556,8.601851852,3656,47337,171,125.1988599
2021,July,Germany,215,199,29.39506173,35101.57614,5.130555556,8.601851852,3656,47337,171,103.4
2021,July,Canada,178,199,29.39506173,35101.57614,5.130555556,8.601851852,3656,47337,171,142.3
2021,July,China,167,199,29.39506173,35101.57614,5.130555556,8.601851852,3656,47337,171,100.5
2021,July,France,147,199,29.39506173,35101.57614,5.130555556,8.601851852,3656,47337,171,106.4
2021,July,Switzerland,123,199,29.39506173,35101.57614,5.130555556,8.601851852,3656,47337,171,101.023
2021,July,Pakistan,111,199,29.39506173,35101.57614,5.130555556,8.601851852,3656,47337,171,146.7567069
2021,July,Netherlands,72,199,29.39506173,35101.57614,5.130555556,8.601851852,3656,47337,171,110.23
2021,August,Canada,594,199,29.09104938,34096.43108,9.669753086,10.84567901,3656,47337,160.7,142.6
2021,August,Germany,515,199,29.09104938,34096.43108,9.669753086,10.84567901,3656,47337,160.7,103.5
2021,August,United Kingdom,489,199,29.09104938,34096.43108,9.669753086,10.84567901,3656,47337,160.7,112.1
2021,August,Pakistan,456,199,29.09104938,34096.43108,9.669753086,10.84567901,3656,47337,160.7,147.6061868
2021,August,India,405,199,29.09104938,34096.43108,9.669753086,10.84567901,3656,47337,160.7,162.9
2021,August,Maldives,341,199,29.09104938,34096.43108,9.669753086,10.84567901,3656,47337,160.7,97.33532945
2021,August,United States,311,199,29.09104938,34096.43108,9.669753086,10.84567901,3656,47337,160.7,125.4575097
2021,August,France,248,199,29.09104938,34096.43108,9.669753086,10.84567901,3656,47337,160.7,107.05
2021,August,Russia,247,199,29.09104938,34096.43108,9.669753086,10.84567901,3656,47337,160.7,200.1283
2021,August,China,178,199,29.09104938,34096.43108,9.669753086,10.84567901,3656,47337,160.7,100.6
2021,September,India,8528,199,28.89135802,32265.64698,7.861728395,9.706790123,3656,47337,168.2,163.2
2021,September,Pakistan,1225,199,28.89135802,32265.64698,7.861728395,9.706790123,3656,47337,168.2,150.7415328
2021,September,Germany,466,199,28.89135802,32265.64698,7.861728395,9.706790123,3656,47337,168.2,103.8
2021,September,United Kingdom,309,199,28.89135802,32265.64698,7.861728395,9.706790123,3656,47337,168.2,112.4
2021,September,Russia,304,199,28.89135802,32265.64698,7.861728395,9.706790123,3656,47337,168.2,201.3291
2021,September,Canada,265,199,28.89135802,32265.64698,7.861728395,9.706790123,3656,47337,168.2,142.9
2021,September,Indonesia,245,199,28.89135802,32265.64698,7.861728395,9.706790123,3656,47337,168.2,96.09717
2021,September,Bangladesh,235,199,28.89135802,32265.64698,7.861728395,9.706790123,3656,47337,168.2,98.88029759
2021,September,Spain,182,199,28.89135802,32265.64698,7.861728395,9.706790123,3656,47337,168.2,100.575
2021,September,France,181,199,28.89135802,32265.64698,7.861728395,9.706790123,3656,47337,168.2,106.81
2021,October,India,8406,200,28.65833333,31056.49256,9.227777778,9.666666667,3656,47337,165.9,165.5
2021,October,United Kingdom,2241,200,28.65833333,31056.49256,9.227777778,9.666666667,3656,47337,165.9,113.4
2021,October,Pakistan,2042,200,28.65833333,31056.49256,9.227777778,9.666666667,3656,47337,165.9,153.6101952
2021,October,Russia,1328,200,28.65833333,31056.49256,9.227777778,9.666666667,3656,47337,165.9,203.5639
2021,October,Germany,1196,200,28.65833333,31056.49256,9.227777778,9.666666667,3656,47337,165.9,104.3
2021,October,Maldives,963,200,28.65833333,31056.49256,9.227777778,9.666666667,3656,47337,165.9,97.12746825
2021,October,Canada,688,200,28.65833333,31056.49256,9.227777778,9.666666667,3656,47337,165.9,143.9
2021,October,France,624,200,28.65833333,31056.49256,9.227777778,9.666666667,3656,47337,165.9,107.25
2021,October,United States,573,200,28.65833333,31056.49256,9.227777778,9.666666667,3656,47337,165.9,126.8433954
2021,October,Indonesia,473,200,28.65833333,31056.49256,9.227777778,9.666666667,3656,47337,165.9,96.21444
2021,November,India,14236,202.5,28.71481481,31995.94481,10.30648148,8.796296296,3656,47337,166.3,166.7
2021,November,United Kingdom,3770,202.5,28.71481481,31995.94481,10.30648148,8.796296296,3656,47337,166.3,114.1
2021,November,Russia,3520,202.5,28.71481481,31995.94481,10.30648148,8.796296296,3656,47337,166.3,205.5181
2021,November,Germany,2667,202.5,28.71481481,31995.94481,10.30648148,8.796296296,3656,47337,166.3,104.5
2021,November,Pakistan,2612,202.5,28.71481481,31995.94481,10.30648148,8.796296296,3656,47337,166.3,158.1834372
2021,November,Maldives,1464,202.5,28.71481481,31995.94481,10.30648148,8.796296296,3656,47337,166.3,97.24015859
2021,November,France,1447,202.5,28.71481481,31995.94481,10.30648148,8.796296296,3656,47337,166.3,107.64
2021,November,United States,1178,202.5,28.71481481,31995.94481,10.30648148,8.796296296,3656,47337,166.3,127.4666312
2021,November,Canada,1161,202.5,28.71481481,31995.94481,10.30648148,8.796296296,3656,47337,166.3,144.2
2021,November,Australia,940,202.5,28.71481481,31995.94481,10.30648148,8.796296296,3656,47337,166.3,121.3
2021,December,India,23566,202.75,28.7882716,34073.89753,5.832407407,8.583333333,3656,47337,174.7,166.1
2021,December,Russia,10793,202.75,28.7882716,34073.89753,5.832407407,8.583333333,3656,47337,174.7,207.2033
2021,December,United Kingdom,8493,202.75,28.7882716,34073.89753,5.832407407,8.583333333,3656,47337,174.7,114.7
2021,December,Germany,5875,202.75,28.7882716,34073.89753,5.832407407,8.583333333,3656,47337,174.7,104.7
2021,December,Ukraine,3562,202.75,28.7882716,34073.89753,5.832407407,8.583333333,3656,47337,174.7,316.2
2021,December,Australia,3129,202.75,28.7882716,34073.89753,5.832407407,8.583333333,3656,47337,174.7,121.3
2021,December,France,3021,202.75,28.7882716,34073.89753,5.832407407,8.583333333,3656,47337,174.7,107.85
2021,December,Maldives,2896,202.75,28.7882716,34073.89753,5.832407407,8.583333333,3656,47337,174.7,97.16848802
2021,December,United States,2884,202.75,28.7882716,34073.89753,5.832407407,8.583333333,3656,47337,174.7,127.8582746
2021,December,Kazakhstan,2462,202.75,28.7882716,34073.89753,5.832407407,8.583333333,3656,47337,174.7,226.266
2021,February,Kazakhstan,1231,194,29.17160494,34989.41549,4.911419753,8.645061728,3656,47337,151.3,211.234
2021,February,Ukraine,845,194,29.17160494,34989.41549,4.911419753,8.645061728,3656,47337,151.3,294.1
2021,February,Germany,245,194,29.17160494,34989.41549,4.911419753,8.645061728,3656,47337,151.3,101.6
2021,February,Russia,119,194,29.17160494,34989.41549,4.911419753,8.645061728,3656,47337,151.3,193.9411
2021,February,China,117,194,29.17160494,34989.41549,4.911419753,8.645061728,3656,47337,151.3,101.5
2021,February,India,79,194,29.17160494,34989.41549,4.911419753,8.645061728,3656,47337,151.3,156.6
2021,February,United Kingdom,79,194,29.17160494,34989.41549,4.911419753,8.645061728,3656,47337,151.3,109.4
2021,February,United States,75,194,29.17160494,34989.41549,4.911419753,8.645061728,3656,47337,151.3,120.6179161
2021,February,Canada,71,194,29.17160494,34989.41549,4.911419753,8.645061728,3656,47337,151.3,138.9
2021,February,Belarus,44,194,29.17160494,34989.41549,4.911419753,8.645061728,3656,47337,151.3,74.65509346
2021,March,Kazakhstan,1514,198.5,29.16975309,34197.32213,7.672839506,9.299382716,3656,47337,145.9,212.501
2021,March,Germany,502,198.5,29.16975309,34197.32213,7.672839506,9.299382716,3656,47337,145.9,102.1
2021,March,United Kingdom,316,198.5,29.16975309,34197.32213,7.672839506,9.299382716,3656,47337,145.9,109.7
2021,March,Ukraine,287,198.5,29.16975309,34197.32213,7.672839506,9.299382716,3656,47337,145.9,299.1
2021,March,China,223,198.5,29.16975309,34197.32213,7.672839506,9.299382716,3656,47337,145.9,101
2021,March,Russia,197,198.5,29.16975309,34197.32213,7.672839506,9.299382716,3656,47337,145.9,195.2211
2021,March,India,183,198.5,29.16975309,34197.32213,7.672839506,9.299382716,3656,47337,145.9,156.8
2021,March,United States,182,198.5,29.16975309,34197.32213,7.672839506,9.299382716,3656,47337,145.9,121.4722857
2021,March,Canada,120,198.5,29.16975309,34197.32213,7.672839506,9.299382716,3656,47337,145.9,139.6
2021,March,Switzerland,84,198.5,29.16975309,34197.32213,7.672839506,9.299382716,3656,47337,145.9,100.5577
2021,April,India,796,197,29.01512346,31354.17698,7.958950617,8.966049383,3656,47337,147.2,157.8
2021,April,China,475,197,29.01512346,31354.17698,7.958950617,8.966049383,3656,47337,147.2,100.7
2021,April,Kazakhstan,440,197,29.01512346,31354.17698,7.958950617,8.966049383,3656,47337,147.2,213.4520549
2021,April,Germany,383,197,29.01512346,31354.17698,7.958950617,8.966049383,3656,47337,147.2,102.4
2021,April,United Kingdom,334,197,29.01512346,31354.17698,7.958950617,8.966049383,3656,47337,147.2,110.4
2021,April,United States,248,197,29.01512346,31354.17698,7.958950617,8.966049383,3656,47337,147.2,122.4706554
2021,April,Russia,173,197,29.01512346,31354.17698,7.958950617,8.966049383,3656,47337,147.2,196.3534
2021,April,Canada,144,197,29.01512346,31354.17698,7.958950617,8.966049383,3656,47337,147.2,140.3
2021,April,Switzerland,93,197,29.01512346,31354.17698,7.958950617,8.966049383,3656,47337,147.2,100.7675
2021,April,France,84,197,29.01512346,31354.17698,7.958950617,8.966049383,3656,47337,147.2,105.86
2021,May,China,237,197,29.11882716,32536.58935,6.311419753,8.87962963,3656,47337,154.6,100.6
2021,May,Germany,222,197,29.11882716,32536.58935,6.311419753,8.87962963,3656,47337,154.6,102.6
2021,May,United States,153,197,29.11882716,32536.58935,6.311419753,8.87962963,3656,47337,154.6,123.4525155
2021,May,United Kingdom,149,197,29.11882716,32536.58935,6.311419753,8.87962963,3656,47337,154.6,111
2021,May,Russia,94,197,29.11882716,32536.58935,6.311419753,8.87962963,3656,47337,154.6,197.8064
2021,May,Maldives,73,197,29.11882716,32536.58935,6.311419753,8.87962963,3656,47337,154.6,96.70748916
2021,May,Canada,69,197,29.11882716,32536.58935,6.311419753,8.87962963,3656,47337,154.6,141
2021,May,Switzerland,45,197,29.11882716,32536.58935,6.311419753,8.87962963,3656,47337,154.6,101.0339
2021,May,India,39,197,29.11882716,32536.58935,6.311419753,8.87962963,3656,47337,154.6,160.4
2021,May,Australia,34,197,29.11882716,32536.58935,6.311419753,8.87962963,3656,47337,154.6,118.8
2021,January,Ukraine,1460,190.5,29.16944444,34023.71898,6.420061728,9.447530864,3656,47337,148.5,291.2
2021,January,Belarus,30,190.5,29.16944444,34023.71898,6.420061728,9.447530864,3656,47337,148.5,73.23585017
2021,January,China,27,190.5,29.16944444,34023.71898,6.420061728,9.447530864,3656,47337,148.5,100.9
2021,January,Russia,20,190.5,29.16944444,34023.71898,6.420061728,9.447530864,3656,47337,148.5,192.4401
2021,January,Germany,19,190.5,29.16944444,34023.71898,6.420061728,9.447530864,3656,47337,148.5,101
2021,January,Netherlands,18,190.5,29.16944444,34023.71898,6.420061728,9.447530864,3656,47337,148.5,107.62
2021,January,Canada,17,190.5,29.16944444,34023.71898,6.420061728,9.447530864,3656,47337,148.5,138.2
2021,January,India,17,190.5,29.16944444,34023.71898,6.420061728,9.447530864,3656,47337,148.5,156.3
2021,January,Maldives,17,190.5,29.16944444,34023.71898,6.420061728,9.447530864,3656,47337,148.5,97.38818457
2021,January,United States,10,190.5,29.16944444,34023.71898,6.420061728,9.447530864,3656,47337,148.5,119.9612025
2019,January,India,40049,178.15,29.49691358,37253.27466,4.175925926,6.564814815,2620,40365,189.9,139.6
2019,January,China,26414,178.15,29.49691358,37253.27466,4.175925926,6.564814815,2620,40365,189.9,95.92448
2019,January,United Kingdom,26036,178.15,29.49691358,37253.27466,4.175925926,6.564814815,2620,40365,189.9,106.4
2019,January,Germany,14027,178.15,29.49691358,37253.27466,4.175925926,6.564814815,2620,40365,189.9,98.09239
2019,January,Russia,13474,178.15,29.49691358,37253.27466,4.175925926,6.564814815,2620,40365,189.9,178.6042
2019,January,France,11892,178.15,29.49691358,37253.27466,4.175925926,6.564814815,2620,40365,189.9,103.01
2019,January,Australia,10368,178.15,29.49691358,37253.27466,4.175925926,6.564814815,2620,40365,189.9,114.1
2019,January,United States,7849,178.15,29.49691358,37253.27466,4.175925926,6.564814815,2620,40365,189.9,115.434832
2019,January,Ukraine,6481,178.15,29.49691358,37253.27466,4.175925926,6.564814815,2620,40365,189.9,265.7
2019,January,Italy,6433,178.15,29.49691358,37253.27466,4.175925926,6.564814815,2620,40365,189.9,102.4
2019,February,India,32286,179.9,29.36018519,34265.27735,2.5,6.74691358,2620,40365,186.1,139.9
2019,February,United Kingdom,29750,179.9,29.36018519,34265.27735,2.5,6.74691358,2620,40365,186.1,106.8
2019,February,China,28039,179.9,29.36018519,34265.27735,2.5,6.74691358,2620,40365,186.1,96.91061
2019,February,France,17295,179.9,29.36018519,34265.27735,2.5,6.74691358,2620,40365,186.1,103.06
2019,February,Germany,17268,179.9,29.36018519,34265.27735,2.5,6.74691358,2620,40365,186.1,98.47186
2019,February,Russia,13008,179.9,29.36018519,34265.27735,2.5,6.74691358,2620,40365,186.1,179.39
2019,February,United States,9678,179.9,29.36018519,34265.27735,2.5,6.74691358,2620,40365,186.1,115.9227811
2019,February,Australia,8810,179.9,29.36018519,34265.27735,2.5,6.74691358,2620,40365,186.1,114.1
2019,February,Canada,6469,179.9,29.36018519,34265.27735,2.5,6.74691358,2620,40365,186.1,134.5
2019,February,Italy,5363,179.9,29.36018519,34265.27735,2.5,6.74691358,2620,40365,186.1,102.5
2019,March,India,34812,175.35,29.51018519,35514.76355,5.042592593,8.25617284,2620,40365,175.4,140.4
2019,March,United Kingdom,29682,175.35,29.51018519,35514.76355,5.042592593,8.25617284,2620,40365,175.4,107
2019,March,China,23759,175.35,29.51018519,35514.76355,5.042592593,8.25617284,2620,40365,175.4,96.55202
2019,March,Germany,18134,175.35,29.51018519,35514.76355,5.042592593,8.25617284,2620,40365,175.4,98.85133
2019,March,France,13957,175.35,29.51018519,35514.76355,5.042592593,8.25617284,2620,40365,175.4,103.89
2019,March,Russia,12705,175.35,29.51018519,35514.76355,5.042592593,8.25617284,2620,40365,175.4,179.9641
2019,March,United States,12543,175.35,29.51018519,35514.76355,5.042592593,8.25617284,2620,40365,175.4,116.5767431
2019,March,Australia,11441,175.35,29.51018519,35514.76355,5.042592593,8.25617284,2620,40365,175.4,114.1
2019,March,Maldives,7802,175.35,29.51018519,35514.76355,5.042592593,8.25617284,2620,40365,175.4,97.22179459
2019,March,Canada,6011,175.35,29.51018519,35514.76355,5.042592593,8.25617284,2620,40365,175.4,135.4
2019,April,United Kingdom,24718,176,29.38179012,34897.33883,5.728395062,8.533950617,2620,40365,162.7,107.6
2019,April,India,23431,176,29.38179012,34897.33883,5.728395062,8.533950617,2620,40365,162.7,141.2
2019,April,Germany,16930,176,29.38179012,34897.33883,5.728395062,8.533950617,2620,40365,162.7,99.8
2019,April,China,14263,176,29.38179012,34897.33883,5.728395062,8.533950617,2620,40365,162.7,96.64167
2019,April,Australia,9565,176,29.38179012,34897.33883,5.728395062,8.533950617,2620,40365,162.7,114.8
2019,April,France,9148,176,29.38179012,34897.33883,5.728395062,8.533950617,2620,40365,162.7,104.22
2019,April,United States,4810,176,29.38179012,34897.33883,5.728395062,8.533950617,2620,40365,162.7,117.1940171
2019,April,Maldives,4655,176,29.38179012,34897.33883,5.728395062,8.533950617,2620,40365,162.7,97.61509898
2019,April,Switzerland,4531,176,29.38179012,34897.33883,5.728395062,8.533950617,2620,40365,162.7,101.5173
2019,April,Canada,3741,176,29.38179012,34897.33883,5.728395062,8.533950617,2620,40365,162.7,136
2019,May,India,11246,176.2,29.5712963,35270.97617,4.412037037,8.466049383,2620,40365,174,142
2019,May,United Kingdom,2953,176.2,29.5712963,35270.97617,4.412037037,8.466049383,2620,40365,174,107.9
2019,May,Australia,2485,176.2,29.5712963,35270.97617,4.412037037,8.466049383,2620,40365,174,114.8
